,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
20080130,11.375,,8.25,4.166666667,6.833333333,8.208333333,,,,7.875,9.458333333,,12.29166667,12.41666667,14.125,,10.5,14.08333333,14.5,16,13.54166667,,9.375,21.08333333,18.25,,15.54166667,21,24.25,,,24.33333333,26.75,20.16666667,18.70833333,32.04166667,36.54166667,24.83333333,33.33333333,26.08333333,16,42.125,32.70833333,,37.29166667,37.79166667,56.29166667,58,56.5,63.16666667,73.04166667,57.375,51.375,53.58333333,59.45833333,61.625,60.25,54.95833333,74.66666667,,,7.958333333,3.125,5.416666667,2.958333333,,19.58333333,,11.625,62.95833333,41.54166667,,,
20080131,10.45833333,7.75,6.875,4.583333333,6.916666667,8.791666667,10.875,,6.708333333,8.791666667,6.583333333,,12.20833333,12.70833333,12.41666667,,13.54166667,9.958333333,10.58333333,11.33333333,10.33333333,15.70833333,2.25,15.375,,12.5,7.791666667,11.54166667,15.70833333,13.33333333,13.04166667,16.29166667,19.25,13.54166667,9.666666667,20.70833333,22.91666667,,,15.26086957,,,23.33333333,28.79166667,24.875,28.66666667,49.95833333,42.58333333,40.91666667,50.70833333,66.70833333,62.29166667,37.33333333,40.5,48.04166667,52.625,50.625,48.83333333,66.58333333,,6.583333333,,3.291666667,5.916666667,3.083333333,,15.375,26.54166667,11.25,53.41666667,55.04166667,,,
20080201,6.458333333,6.583333333,3.375,3.666666667,5.458333333,,7.375,6.625,8.708333333,5.708333333,6.25,13.625,9.458333333,10.91666667,11.08333333,,10.04166667,8.25,7.916666667,9.916666667,10.75,,13.58333333,,16.29166667,18.875,12.375,21,21.66666667,22.625,,22.375,25,13.5,12.33333333,30.25,,17.29166667,23.91666667,16,9.333333333,33.79166667,24.41666667,,24.04166667,29.08333333,50.83333333,48.33333333,48.33333333,57.25,,59.66666667,43.5,,46.875,58.08333333,53.25,48.83333333,73.375,3.208333333,,9.833333333,2.916666667,8.041666667,6.25,21.29166667,15.5,36.20833333,9.5,,48.625,6.833333333,,
20080202,8.833333333,6.541666667,2.375,11.5,11.54166667,10.58333333,8.416666667,10.375,5.333333333,6.333333333,9.666666667,,13.95833333,17.33333333,14.875,,12.91666667,5.333333333,8.041666667,12.91666667,14.125,12.45833333,9.041666667,12.75,9.041666667,11.45833333,11.33333333,16.45833333,17.75,20.375,20.29166667,19.04166667,20.08333333,12.29166667,14.29166667,30.25,32.16666667,17.54166667,25.58333333,21.08333333,8.75,38.54166667,25.875,,31.41666667,35.08333333,52.91666667,55.625,54.625,61.83333333,79.625,67.625,47.375,56.75,60.91666667,64.25,64.45833333,50.375,61.75,32.625,8.333333333,9.75,2.5,10.79166667,7.25,22.70833333,12.625,39.29166667,19.5,65.29166667,53.75,6.208333333,,
20080203,31.66666667,27.79166667,29.375,26.20833333,26.5,30.83333333,31.83333333,33.41666667,30.04166667,31.33333333,31.04166667,33.08333333,35.875,37.16666667,32.95833333,,31.25,33.875,33.70833333,39,30.16666667,38.5,22.70833333,37.66666667,32.04166667,29.83333333,25.75,15.79166667,29.5,22.29166667,,29.45833333,30.41666667,26.41666667,25.29166667,29.125,29.375,26.95833333,31.75,24.45833333,23.20833333,33.16666667,31.58333333,33.58333333,28.25,30.5,29.58333333,35.58333333,,,48.33333333,40.08333333,34.45833333,37.04166667,40.75,,39.45833333,27.08333333,37.91666667,4.708333333,5.958333333,11.91666667,12.16666667,18.29166667,12.54166667,43.41666667,40.125,24.875,39,,18.20833333,5.333333333,,
20080204,47,49.25,44.625,,38.5,48.95833333,,53.29166667,,47.16666667,,,,55.95833333,58.20833333,,53.58333333,65.41666667,60.83333333,52.33333333,44.66666667,64.125,36.5,,,,,46.875,,56.91666667,,59.41666667,,,60.29166667,,,62.875,78.125,65.875,56.91666667,76.33333333,72.41666667,74.375,73.875,76,66.33333333,,72.125,76.25,84.83333333,,75.41666667,78.16666667,81.91666667,81.70833333,73.25,51.29166667,55.79166667,5.958333333,10.125,18,8,,,59.25,55.5,65.41666667,52.08333333,,,12.83333333,,
20080205,18.66666667,,14,14.625,,,18.125,24.75,12.29166667,,,,,,26.08333333,,23.375,18.20833333,18.375,18.54166667,14.5,,15.29166667,,26.875,27.70833333,8.166666667,22.375,33.45833333,,,31.41666667,38.70833333,30.29166667,,42.45833333,,,49.54166667,40,,,51.75,,55.375,57,55.25,,69.625,76.75,,67.45833333,67.04166667,66.70833333,79.33333333,80.30434783,72.83333333,51,60.66666667,27.125,9.708333333,,,8.75,7.333333333,,,,26.54166667,81.875,20.95833333,8.625,,
20080206,19.66666667,18.20833333,16.875,18.75,24.58333333,,,25.875,18.25,20.16666667,14.25,,,25.5,20.20833333,,17.20833333,,28.08333333,24.70833333,22.20833333,,16.70833333,31.25,31.125,24.91666667,14.625,19.125,24.375,,,21.375,23.45833333,18.91666667,15.95833333,25.08333333,26.75,22.375,29.25,18.95833333,16,36.25,29.16666667,30.33333333,28.91666667,,,37.58333333,42.375,46.66666667,53.95833333,46.41666667,37,40.375,44.08695652,46.91666667,48.20833333,36.33333333,49.20833333,14.08333333,10.5,14.08333333,6.583333333,10.04166667,7.25,,,26.375,31.5,50.875,23.95833333,12.08333333,,
20080207,26.125,26.04166667,23.70833333,31,26.54166667,,29.45833333,34.125,25.29166667,22.875,,36,40.08333333,33.95833333,34.5,,,,30.25,,25.95833333,,15.5,33.875,29.16666667,28.83333333,22.54166667,23.79166667,31.375,,,28.625,36,27.79166667,29.04166667,35.83333333,,31.45833333,45.33333333,35.45833333,26.45833333,,42.11111111,,41.70833333,,55.20833333,52.91666667,55.04166667,59.875,69.875,54.45833333,54.04166667,57.91666667,63.70833333,59.91666667,57.41666667,50.54166667,64.625,4.958333333,8.833333333,16.95833333,9.041666667,16.33333333,13.625,,34.20833333,40.45833333,35.70833333,60.58333333,36.375,8.916666667,,
20080208,15.08333333,12.25,13.16666667,7.875,14.375,13.79166667,13.16666667,20.08333333,12.79166667,14.91666667,14.41666667,,,16.79166667,15.25,,13,18.16666667,18.41666667,14.66666667,14.08333333,,7.791666667,22.58333333,17.79166667,20,14.95833333,13.625,20.875,17.875,,,21.08333333,15.45833333,13.125,23.29166667,27.41666667,19.79166667,25.45833333,18.20833333,17.66666667,32.54166667,25.75,,25.58333333,29.625,48.58333333,39.79166667,45.91666667,47.66666667,57.875,51.83333333,41.16666667,42.91666667,44.125,49.25,49.08333333,42.91666667,56.79166667,18.04166667,6.416666667,16.08333333,4.125,5.5,4.666666667,30.04166667,17.95833333,25.5,19.33333333,46.83333333,33.41666667,,,
20080209,50.20833333,46.75,50.125,41,41.29166667,44.125,46.83333333,42.83333333,48.625,50.125,,,46.125,51.41666667,46.95833333,,47.66666667,,55.95833333,52.625,43,61.33333333,38.45833333,59.375,54.70833333,49.375,32.875,35.70833333,46.58333333,,,41.375,45.95833333,44.125,43.41666667,38.75,44.04166667,44.45833333,52.58333333,49.58333333,42.375,48.95833333,46.58333333,50.5,48.58333333,,49.04166667,45.5,,50.66666667,59.33333333,48.625,48.25,48.08333333,52.08333333,52.95833333,52.20833333,44.70833333,52.41666667,25.75,12.5,17.83333333,12.125,20.04166667,14.625,,55.70833333,38.91666667,51.41666667,51,25.375,14.20833333,,
20080210,25.125,27.29166667,24.79166667,25.08333333,35.70833333,40.625,37.29166667,46.875,23.66666667,23.70833333,42.625,,36.20833333,,35.29166667,,31.33333333,,29.16666667,33.25,29.5,36.04166667,22.41666667,35.83333333,32.20833333,30.66666667,26.875,24.25,,27.625,28,30.56521739,31.66666667,30.125,,34.70833333,38.79166667,33.375,43.04166667,34.58333333,28.33333333,,42.125,40.54166667,42.08333333,46.08333333,53.58333333,51.33333333,58.375,57.75,64.125,58.16666667,56.625,,57.66666667,55.95833333,57.875,53.08333333,62.70833333,27,15.29166667,23.54166667,8.416666667,18.875,13.91666667,,34.25,38.04166667,36.04166667,56.75,34.91666667,18.45833333,,
20080211,20.66666667,18.875,20.30434783,19.45833333,22.375,23.95833333,22.83333333,,20.25,20.2173913,28.375,,,27.66666667,24.56521739,,23.66666667,24.16666667,23.75,24.91666667,22.16666667,,17.125,,24.25,24.58333333,22.29166667,,27.625,,,27.875,29.58333333,22.58333333,22.79166667,35.375,34.95833333,28.70833333,37.91666667,28.5,22.54166667,44.16666667,37.75,42.33333333,38.95833333,44.58333333,44.29166667,50.16666667,,55.625,58.375,55.45833333,,52.08333333,55.91666667,60.20833333,,44.25,48.08333333,17.375,7.541666667,17.33333333,4.041666667,10.41666667,9.041666667,,26.75,37.33333333,28.95833333,59.95833333,49.25,,,
20080212,25.83333333,,25.16666667,25.04166667,34.33333333,34.29166667,33.125,39.5,,,31.54166667,37.95833333,,36.5,,,25.08333333,,32.5,34.83333333,33.58333333,,22.95833333,41.8,,,,28.75,31,,,,,28.20833333,,31.75,33.625,30.95833333,38.33333333,34.95833333,27.29166667,39.45833333,36.04166667,38.375,35.41666667,39.83333333,44.625,,,48.125,57.125,,45.75,47.79166667,51.91666667,52.41666667,,,55.08333333,5.125,8.083333333,14.16666667,12.70833333,14.20833333,13.625,,36.45833333,32,,53.16666667,38.95833333,,,
20080213,19.875,20.75,21.375,19.29166667,22.70833333,,26.16666667,24.70833333,21.25,20.41666667,,,31.41666667,27.08333333,28.375,,28.45833333,27.66666667,26.83333333,,24.04166667,,15.20833333,,26.47826087,,20.125,,25.5,22.875,26.08333333,27.16666667,29.375,23.75,22.58333333,,32.875,,32.66666667,30,,36.66666667,32.75,35.04166667,35.80952381,,,42.625,,57.29166667,71.73913043,68.29166667,,51.875,55.83333333,,62.16666667,55.16666667,85.41666667,6.416666667,,17.625,17.58333333,,,36.375,31.79166667,29.125,29.375,56,,,,
20080214,12.375,13.20833333,9.708333333,,,16.66666667,19.54166667,21.70833333,20.91666667,16.20833333,23.125,24.04166667,22.45833333,18.70833333,20.04166667,,21.91666667,17.25,20.75,21.20833333,18.08333333,,,25,23.54166667,22.66666667,,16.25,,21.125,,23.79166667,26.45833333,,18.79166667,25.79166667,,24.16666667,,,13.95833333,,32.54166667,36.25,33.375,34.41666667,54.16666667,,48.125,56,72.16666667,69,43.66666667,50.25,58,57.29166667,62.625,55.58333333,72.95454545,,7.166666667,19,6.125,10.79166667,11,,,,20,,56.16666667,8.5,,
20080215,,30.54166667,,26.20833333,28.08333333,32.66666667,,,29.95833333,25.75,,39.79166667,43.29166667,,37.20833333,,,,,37.20833333,,37.83333333,20.45833333,,35.20833333,29.125,24.08333333,26.25,26.5,27.54166667,,31.08333333,34.5,31.16666667,29,33.75,40.125,35.58333333,45.33333333,43.04166667,27.75,52.20833333,,,44.45833333,,62.91666667,,62.125,66.56521739,86.875,65.625,60.83333333,63.79166667,,68.95833333,73.33333333,65.625,87.45833333,5,11.29166667,,27.04166667,24.29166667,20.04166667,,38.08333333,42.625,39.29166667,72.58333333,45.94444444,10.79166667,,
20080216,29.95833333,29.04166667,23.58333333,27.25,26.79166667,26.16666667,28.16666667,31.79166667,30.625,24.625,31.375,35.91666667,37.95833333,32.75,35.625,,30.29166667,34.20833333,33.29166667,29.70833333,29.95833333,34.83333333,,,33.45833333,36.66666667,30.375,39.47826087,38.54166667,50.75,45.58333333,46.41666667,44.45833333,37.75,38.33333333,47.125,53.91666667,44.08695652,57.25,45,35.54166667,63.08333333,49.41666667,56.375,57.04166667,61.79166667,55.79166667,71.79166667,69.25,73.70833333,86.04166667,67.625,75.25,70.125,78.91666667,73.41666667,77.375,61.95833333,75.79166667,18.04166667,22.45833333,28.5,20.125,30.75,29.66666667,40.45833333,31.66666667,51.66666667,30.58333333,74.08333333,36.58333333,17.75,,
20080217,20.875,19.625,18.75,16.125,18,18,19.04166667,22.04166667,20,17.25,20.95833333,,26.875,27.25,24.91666667,,20.875,25.70833333,,23.58333333,21.5,30.91666667,15.83333333,33.45833333,26.91666667,33.54166667,27.125,30.04166667,34.58333333,40.33333333,39.79166667,36.91666667,40.04166667,32.08333333,30.54166667,41.13043478,46.125,35.41666667,42.70833333,35,24.58333333,57,43.66666667,55.25,46.5,47.45833333,48.29166667,59.16666667,60.08333333,65.20833333,73.66666667,60.66666667,62.04347826,61.66666667,66.79166667,68.95833333,65.33333333,51.5,58.25,15.25,19.45833333,26.25,8.541666667,21.08333333,20.45833333,31.20833333,24.625,51.875,23.45833333,68.75,40.875,15.75,,
20080218,22.79166667,,22.375,,16.95833333,18.16666667,18.625,21.125,,15.5,18.66666667,24.58333333,26.375,25.79166667,25.25,,,,36.04166667,17.91666667,16.45833333,,10.08333333,28.54166667,23.375,28.83333333,23.25,,33.625,,40.33333333,,42.875,35.83333333,32.08333333,46.75,54.83333333,43.125,53.79166667,43.41666667,,63.875,58.5,67.16666667,62.5,65.875,66.875,,75.375,83.25,89.75,,78.25,78.25,90.875,,87.45833333,71.54166667,80.125,13.58333333,17.25,16.79166667,5.916666667,18.58333333,17.04166667,29.70833333,20.875,61.04166667,,90.20833333,43.41666667,12.29166667,,
20080219,7,7.458333333,7,3.958333333,7.333333333,7.125,8.625,,,,7.916666667,,13.54166667,12.125,12.125,,9.583333333,10.83333333,,11.875,9.291666667,,,16.54166667,,,10.66666667,17.5,,21.75,,21.20833333,21.375,,12.625,,27.25,18.375,27.45833333,22.75,10.75,32.875,32.30769231,33.54166667,29.25,36.91666667,54.54166667,50.39130435,49.58333333,54.58333333,77.29166667,67.54166667,58.26086957,50.375,58.66666667,63.75,62.04166667,53.29166667,70.20833333,,9.416666667,,3.041666667,5.083333333,5,19.95,13.66666667,37,10.70833333,61.875,,5.541666667,,
20080220,24.625,24.375,,14.04166667,19.54166667,23.25,25.16666667,25.83333333,22.29166667,19.625,22.95833333,35.16666667,27.25,29.75,27.33333333,,25.625,28.04166667,,27.33333333,20.375,,10.375,33.75,28.5,31.54166667,,22,27.70833333,28.08333333,29,33.91666667,34.83333333,31.125,27.08333333,34.875,,,39.41666667,,,49.33333333,38.70833333,46.75,40.54166667,43.125,50.83333333,60.45833333,62.08333333,74.04166667,93.91666667,72.54166667,62.70833333,64.625,73.20833333,76.66666667,75.95833333,56.66666667,74.33333333,5.125,5.833333333,11.45833333,4.125,,,34.41666667,31.16666667,,27.20833333,,39.33333333,,,
20080221,53.75,,,43.33333333,44.95833333,46.04166667,,54.45833333,,41.875,49.29166667,66.41666667,61.45833333,56.66666667,55.625,,49.75,62.625,,61.16666667,56.83333333,78.79166667,53.66666667,101.875,75.54166667,76.04166667,49.25,60.91666667,79.91666667,83.625,80.20833333,79,89.33333333,,76.27272727,78.66666667,99.70833333,78.70833333,,87.83333333,69.25,102.2916667,83.16666667,90.75,92.04166667,96.75,,107.8333333,96.45833333,119.4166667,140.125,111.9230769,98.125,,,,123.5,,103.0416667,7.875,15.45833333,23.95833333,17.41666667,43.70833333,29.875,71.875,60.125,83.25,56.33333333,127.4583333,48.54166667,11.29166667,,
20080222,58.25,,49.79166667,77.625,90.20833333,94.29166667,107.75,107.375,,92.125,79.20833333,95.625,102.7916667,92.70833333,83.95833333,,102.0416667,114.2083333,89.91666667,95.91666667,79.83333333,99.58333333,94.33333333,111.0833333,95.5,101.25,43.5,92.45833333,94.45833333,130.9166667,126.1304348,111.7083333,127.5416667,107.0833333,107.125,92.20833333,162.4583333,115.75,150.875,143.4166667,102.25,163.5833333,141.7916667,151.0833333,147.625,137.375,69.04166667,113.3333333,92.79166667,111.0833333,,107.2083333,105.4583333,,132.9166667,115.125,111.4166667,85.29166667,84.08333333,8.125,21.125,16.91666667,21.25,24.95833333,24.54166667,109.5,110.5416667,,108,120.1666667,58.375,8.291666667,,
20080223,80.20833333,88.125,79.54166667,66.70833333,79.70833333,93.375,103.75,95.58333333,,83.16666667,74.95833333,,88,89.5,92.20833333,,89.875,99.29166667,91.66666667,80.45833333,60.125,89.29166667,43.875,90.125,67.875,66.08333333,,42.875,63.29166667,63.33333333,62.25,64.66666667,80.375,89.29166667,,59.75,66.125,82.625,87.875,84.25,82.125,70,70.125,70.25,70.08333333,,26.70833333,57.66666667,57.54166667,,71.375,47.875,56.5,55.75,59.16666667,59.5,55.25,47.16666667,36.33333333,,,35.04166667,27.75,59.125,55.41666667,99.375,89.91666667,36.54166667,87.70833333,61.75,16.125,13.20833333,,
20080224,18.375,17.95833333,18.45833333,20.16666667,20.04166667,19.08695652,21.16666667,22.83333333,,18.45833333,23.66666667,33.45833333,31.33333333,28.5,28.66666667,,30,23.91666667,24.95833333,25.83333333,22.91666667,32.125,16.58333333,31.91666667,23.875,27.375,22.75,28.83333333,35.91666667,36.41666667,,36.79166667,46.83333333,37.5,36,49.5,61.25,41.125,55.33333333,46.375,30.875,72.08333333,54.66666667,68.08333333,60.875,66.04166667,56.75,76.125,68.58333333,,90.95833333,69.79166667,74.625,80.83333333,87.625,84.33333333,82.58333333,59.91666667,62.95833333,12.95833333,,22.875,11,29.91666667,24.66666667,32.91666667,27.70833333,64.79166667,26.29166667,,23.25,19.16666667,,
20080225,18.08333333,,15.70833333,,,24.16666667,28.375,21.58333333,,13.625,,,26.83333333,26.66666667,,,25.45833333,25.79166667,,27.04166667,24.08333333,,24.875,32.91666667,24.33333333,25.375,28.83333333,34.95833333,27.625,42.91666667,,,37.33333333,,,50.375,,26.33333333,37.29166667,28.16666667,18.75,51.875,34.875,40.83333333,35.83333333,,,,52,,75.79166667,62.41666667,50.16666667,53.25,57.20833333,64.16666667,63.83333333,47.83333333,64.33333333,,9.583333333,14.29166667,10.20833333,14.91666667,14.125,30.04166667,32.08333333,53.29166667,30.70833333,,38.58333333,5.666666667,,
20080226,30.33333333,32.16666667,27.66666667,34.83333333,35.04166667,32.125,,34.04166667,,23.95833333,24.625,,34.95833333,38.75,32.54166667,,,,,,29,,,39.45833333,,,,37.66666667,35.33333333,43.375,47.16666667,40.25,45.5,35.91666667,33.58333333,46.25,,,48.25,37.45833333,,,44.16666667,44.875,,44.04166667,42,48.79166667,53.79166667,,60.04166667,54.79166667,45.91666667,54.70833333,60.20833333,,54.70833333,41.83333333,48.95833333,11.75,,,,17.125,13.875,42.58333333,,47.04166667,44.25,,36,,,
20080227,49,51.25,53.125,55.04166667,52.45833333,,57.25,,,52.66666667,58.66666667,72.79166667,,67.125,59.95833333,,53.75,57.54166667,56.75,59.45833333,,62.5,55.625,,62.95833333,60.58333333,,56.45833333,,61.41666667,66.75,67.5,,59.75,60.16666667,,,64.70833333,,,54.25,77.29166667,,76.25,73.25,77.75,,76.29166667,,79.46666667,101.625,79.04166667,78.45833333,82.91666667,,83.875,,72.41666667,91.125,15.04166667,17.79166667,,35.04166667,,,,63.91666667,,62.875,85.375,,27.125,,
20080228,15.75,15.33333333,15.5,11.79166667,13.66666667,17.16666667,16.04166667,15.16666667,,15.04166667,16.65217391,23.20833333,22.58333333,20.625,20.5,,19.875,22.41666667,28.04166667,27.25,21.625,31.875,18,31.58333333,28.41666667,28.91666667,28.54166667,34.5,30.04166667,48.91666667,43.25,42.66666667,38.625,31.625,34.875,55.75,59.125,39.625,54.41666667,48.25,34.41666667,71.91666667,52.29166667,67.58333333,67.25,69.04166667,82.25,83.79166667,,80.08333333,106.1666667,80.625,,92.08333333,97.58333333,87.45833333,84.29166667,84.33333333,117.375,11.625,21.375,34,10.91666667,21.20833333,18.625,28.25,28.33333333,73.41666667,20.33333333,90.33333333,81.54166667,25.875,,
20080229,33.29166667,38.29166667,,40.79166667,43.29166667,47.25,45.875,46.875,,,46.875,50.33333333,47.95833333,,40,,46.41666667,49.91666667,46.5,53,51.41666667,56.08333333,48.04166667,63.41666667,56.95833333,60.16666667,55.04166667,,58.58333333,,72.91666667,64.5,67.04166667,52.25,50.5,79.125,80.58333333,52.58333333,66.58333333,54.25,46.375,89.33333333,64.58333333,,72.95833333,75.04166667,76.33333333,85.58333333,77.20833333,82.41666667,,86.95833333,84.95833333,92.45833333,100.7916667,98.875,97.20833333,,95.16666667,14.75,14.08333333,24.91666667,19.20833333,30.25,23.95833333,58.91666667,56.875,88.79166667,,105,80.04166667,16.54166667,,
20080301,30.91666667,29.875,26.08333333,27.25,27.95833333,31.95833333,34.75,33.54166667,33.75,31.75,31.5,36.08333333,,37.08333333,35.70833333,,34.66666667,41.625,42.83333333,34.29166667,31.79166667,37.83333333,30.25,42.45833333,50.91666667,50.41666667,48.58333333,50.04166667,50.04166667,71.5,63.33333333,62.56521739,60.70833333,46.125,48.33333333,82.54166667,80.33333333,56.08333333,71.83333333,60.79166667,44.20833333,83.91666667,65.95833333,71.5,74.45833333,79.04166667,68.58333333,83.375,75.125,71.875,98.75,77.58333333,81.33333333,83.83333333,83.54166667,82.04166667,76.83333333,72.20833333,80.95833333,10.91666667,16.04166667,35.125,24.20833333,34.83333333,29.04166667,43.58333333,37,85.375,37.25,85.375,60.54166667,17.91666667,,
20080302,39.91666667,37.79166667,34.125,30.79166667,34,37.75,46.45833333,45.33333333,46.25,52,42.875,46.66666667,42.08333333,40.33333333,39.875,,50.79166667,69.70833333,63.75,60.33333333,56.29166667,66.45833333,51.95833333,79.29166667,81.91666667,81.41666667,65.41666667,78.375,80.79166667,79.375,89.16666667,88.70833333,80.5,64.70833333,62.04166667,79.5,88.79166667,60,73.20833333,60.54166667,56.95833333,101.375,66,70.375,73.95833333,72.04166667,46.83333333,71.95833333,65.33333333,61.25,67.25,64.04166667,73.04166667,81.25,87.375,80.45833333,70.66666667,47.5,59.83333333,15.04166667,19.95833333,27.04166667,28.20833333,30.58333333,24.04166667,53.95833333,66.5,62.5,42.04166667,81.95833333,46.75,13.83333333,,
20080303,45.875,48.66666667,42.33333333,39.70833333,38.91666667,39.54166667,45.41666667,,,48.41666667,53,57,47.54166667,51.75,51.75,,44.875,55.04166667,56,52.08333333,45.83333333,55.5,34.29166667,59.08333333,47.875,49.54166667,,34.70833333,,52.13043478,49,52.95833333,72.29166667,61.66666667,59.375,47.625,55.45833333,63.75,79.54166667,67.66666667,49.54166667,80.5,68.625,69.58333333,77.375,80,40.29166667,60.08333333,,54.875,,59.58333333,61.08333333,66.70833333,71.625,68.25,71.33333333,46.79166667,,26.54166667,,46.91666667,39.70833333,44,40,57.95833333,51.625,40.125,50.875,72.33333333,39.70833333,30.20833333,,
20080304,39.33333333,42.25,39.29166667,38.20833333,37.29166667,39.58333333,40.375,41.16666667,,43.95833333,44,50.25,50.66666667,50.125,48.125,,45.125,42.66666667,50.875,43.91666667,42.70833333,52.33333333,34.95833333,52.04166667,,,45.20833333,39.875,50.08333333,55.54166667,53.54166667,56.5,64.29166667,52.75,51.95833333,52.54166667,,,66.79166667,56.70833333,,66.54166667,61.54166667,68,67.125,63.83333333,54.54166667,63,64.75,58.16666667,73.95652174,57,61.33333333,62.29166667,65.91666667,64.39130435,,52.75,,33.91666667,46.58333333,48.91666667,34.08333333,44.33333333,41.75,54.33333333,47.125,,47.45833333,64.58333333,48,43.54166667,,
20080305,25,27.25,,21.875,,,,26,26.08333333,,27.45833333,35.45833333,,30.33333333,31.79166667,,26.54166667,29.125,31.875,26.79166667,30.20833333,35.25,22.33333333,34.04166667,33.20833333,35.08333333,,33.95833333,,66.95833333,45.75,41.91666667,52.33333333,35.25,,,67.04166667,45.58333333,,49.91666667,30.125,89.26086957,60.375,74.25,70.875,84.25,58.83333333,84.41666667,,67.58333333,95.29166667,72.41666667,75.375,85.83333333,87.91666667,79.25,74.83333333,64.41666667,,22.58333333,33.54166667,33.625,,28.95833333,25.70833333,33.95833333,33.125,65,28.75,,,33.29166667,,
20080306,24.58333333,26.91666667,20.16666667,24.375,27.08333333,28.08333333,,26.66666667,27.20833333,23.29166667,28.08333333,32.875,36.66666667,35.20833333,29.70833333,,32.45833333,35.54166667,38.20833333,41.375,37.95833333,48.45833333,41.04166667,48.83333333,44.58333333,49.125,50.54166667,62.91666667,74.16666667,68.375,74.5,67.625,65.58333333,54.20833333,62.625,83.38461538,80.08333333,60.04166667,64.625,61.54166667,52.125,71.125,57.91666667,57.04166667,64.5,71.20833333,52.33333333,63.375,64.91666667,57.58333333,74.66666667,52.91666667,65.54166667,67.29166667,,62.125,63.79166667,52.75,66.07692308,,23.625,,22,,30.75,37.91666667,44.91666667,85.45833333,33.5,,75.625,24.5,,
20080307,25.54166667,27.33333333,20.875,,31.375,,29.625,28.54166667,,24.41666667,28.45833333,36.375,,33.5,29.58333333,,32.875,36.83333333,41.20833333,40.08333333,40.16666667,47.66666667,42.70833333,56.16666667,50.66666667,54.08333333,60.70833333,64.66666667,59.125,,75.79166667,75.45833333,74.54166667,61.875,58.45833333,87.79166667,95.125,67.20833333,74.91666667,60.70833333,45.95833333,89.66666667,74.25,72,79.875,88.58333333,57.08333333,76.66666667,72.70833333,60.75,73.66666667,61.16666667,70.33333333,79.875,,72.20833333,67.33333333,57.95833333,73.20833333,23.34782609,24.33333333,34.25,16.625,,30.79166667,37.5,46,89.16666667,33.125,71.70833333,94.16666667,29.45833333,,
20080308,31.95833333,,25.79166667,36.58333333,33,34.95833333,31.79166667,33.04166667,29.45833333,25.04166667,28.41666667,,37.33333333,40.04166667,36.375,,36.20833333,,33.66666667,35.375,37,40.375,32.75,46.66666667,43.16666667,47.66666667,33.66666667,51.54166667,42.79166667,62.41666667,55.25,67.375,55.375,42.33333333,42.16666667,90.83333333,72.04166667,46.875,63.125,54.58333333,39.625,80.45833333,60.66666667,67.20833333,67.5,70.20833333,72.70833333,82.29166667,76.95652174,79.79166667,,83.375,79.33333333,83.58333333,94.04166667,92.83333333,83.04166667,70.04166667,91.41666667,20,,28.41666667,13.75,29.95833333,28.29166667,41.20833333,42.25,90.625,43.70833333,94.95833333,80.375,20.5,,
20080309,40.16666667,45.08695652,30.54166667,44.95833333,37,38.83333333,33.95833333,39.54166667,28.79166667,27.20833333,35.91666667,,42.58333333,48.25,41.54166667,,34.91666667,33.875,32,35.41666667,31.79166667,40.08695652,38.70833333,45.375,45.125,53.33333333,40.04166667,48.91666667,49.70833333,60.79166667,,66.41666667,61.41666667,47.70833333,51.25,68.20833333,68.79166667,52.30434783,68.20833333,54.79166667,,83,72.75,,69.33333333,71.16666667,66.41666667,89.52173913,81.91666667,80.16666667,,76.41666667,82.91666667,85.625,90.83333333,92.75,85.625,59.04166667,82.5,20.58333333,22.04166667,30.20833333,8.208333333,,35.91666667,45.41666667,42.13043478,74.375,49.875,93.75,58.08333333,,,
20080310,32.125,34.25,28.75,25.58333333,29.875,31.29166667,,,33.41666667,30.08333333,31.70833333,37,,40.54166667,38.91666667,,,,,37.83333333,30.20833333,47.04166667,,,,54.08333333,37.25,51.66666667,51.16666667,,,,60.58333333,47.58333333,,81.45833333,76.375,,72.16666667,65.58333333,43.08333333,98.41666667,78.16666667,79.95833333,82.875,83.04166667,73.79166667,96.70833333,85.54166667,,,83.41666667,87.54166667,,,,89.83333333,67.20833333,,,13.875,18.04166667,7.458333333,20.625,14.75,41.25,40.08333333,87.20833333,38.79166667,100.7083333,36.375,10.91666667,,
20080311,20.52173913,21.58333333,15.25,13.91666667,22.45833333,26.20833333,25.75,28.20833333,23.125,,24.08333333,26,,,22.625,,27.08333333,30.08333333,29.16666667,,30.95833333,38.91666667,29.33333333,42.58333333,,,28.20833333,38.75,41.20833333,53.13043478,,48.375,48,40.33333333,39.29166667,,,41.83333333,54,47.91666667,,77,56.875,61.95833333,62.79166667,60.91666667,,82.04347826,,78.375,87.29166667,,73.08333333,82.625,89.20833333,86.375,86.79166667,,79.63636364,9.416666667,10.54166667,14.54166667,12.54166667,12.83333333,,37.16666667,,,,89.79166667,35.66666667,3.333333333,,
